kvar_total
12.739173650741577
12.601709485054016
12.519121050834656
12.711214661598206
12.574195861816406
12.601364016532898
12.62888789176941
12.409679889678955
12.136403679847717
12.054998397827148
12.000718235969543
11.946553587913513
11.757728338241577
11.70375144481659
11.70369279384613
11.676838755607605
11.757421255111694
11.73062264919281
11.703721523284912
11.62318229675293
11.329076647758484
11.09025764465332
10.958146214485168
10.879122495651245
10.747796893119812
10.72160518169403
10.643086552619934
10.747828125953674
10.826542496681213
10.931760787963867
10.958122730255127
11.143065214157104
11.169628500938416
11.196151971817017
11.063770174980164
10.749312162399292
10.681918025016785
10.6053946018219
10.631826519966125
10.69767951965332
10.816365838050842
10.833051085472107
10.844578862190247
10.816352605819702
10.887702465057373
10.84167742729187
10.637629985809326
10.691324710845947
10.421265840530396
10.014129400253296
9.948982238769531
9.603554129600525
9.540694832801819
9.416579842567444
9.470812201499939
9.53160572052002
9.559901714324951
9.67530345916748
9.84410309791565
9.922713994979858
10.110192775726318
10.213130235671997
10.394234895706177
10.444326639175415
10.426395654678345
10.343953132629395
10.232016801834106
10.132707118988037
9.95984673500061
9.793673038482666
9.664013147354126
9.642969608306885
9.68075942993164
9.594494819641113
9.59179162979126
9.630331039428711
9.640198469161987
9.648836374282837
9.638651132583618
9.86539888381958
10.049741506576538
10.197715997695923
10.440909385681152
10.765387773513794
10.998116254806519
11.19434404373169
11.672827959060669
11.745808362960815
11.786320686340332
11.997246503829956
12.17973017692566
12.289535999298096
12.496483325958252
12.633694410324097
13.319668292999268
13.695883989334106
14.433822393417358
14.580502986907959
15.388437986373901
15.685333251953125
16.510615587234497
17.058650016784668
17.645217418670654
18.044005870819092
18.7548246383667
19.672487497329712
21.825785398483276
23.396923542022705
25.470343589782715
25.92287254333496
26.447539806365967
26.09787130355835
25.819071769714355
26.027510166168213
25.680102348327637
25.2987380027771
24.15866184234619
23.39973783493042
22.920717239379883
22.71795630455017
22.64903163909912
22.5812771320343
22.513615369796753
22.479540824890137
22.24511742591858
21.973856925964355
21.07394504547119
20.253432035446167
19.606200695037842
18.27434277534485
17.868556261062622
17.52834439277649
17.282413244247437
17.1909761428833
16.91601037979126
16.704695224761963
16.73356056213379
16.643461227416992
16.31169033050537
15.715350866317749
15.243788003921509
14.545967817306519
13.576454043388367
13.016427636146545
